player_name_fbref,player_name_tm,club,league,season,position_group,age,minutes_played,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,inefficiency_score_z,growth_score,confidence_score,opportunity_score,opportunity_tier,matching_confidence,matching_method
William Osula,William Osula,Sheffield United,Premier League,2023-2024,ATT,20.18069815195072,786,1000000.0,4562220.432833058,3562220.432833058,3.562220432833058,1.8002479606215105,48.23170767273699,66.70000000000002,82.58026530021002,target_scouting,0.85,exact_age_validated
Antony,Antony,Manchester Utd,Premier League,2023-2024,MID,22.76249144421629,1324,2500000.0,14362971.081364386,11862971.081364386,4.7451884325457545,2.0688297193320206,10.053674839749371,83.82777777777778,80.59763595049996,target_scouting,0.85,exact_age_validated
Jack Hinshelwood,Jack Hinshelwood,Brighton,Premier League,2023-2024,DEF,18.494182067077343,869,1000000.0,6713010.049899593,5713010.049899593,5.0,2.250193789470953,19.66307817607741,66.36944444444445,78.28294989911576,high_priority,0.85,exact_age_validated
Callum Hudson-Odoi,Callum Hudson-Odoi,Nottingham Forest,Premier League,2023-2024,MID,22.91854893908282,1854,12000000.0,41520382.11771278,29520382.11771278,2.460031843142732,1.478103939663017,2.651474708614667,99.0,76.56955510041213,high_priority,1.0,exact_age_club_validated
Jarrad Branthwaite,Jarrad Branthwaite,Everton,Premier League,2023-2024,DEF,21.28405201916496,3116,18000000.0,49112198.31026232,31112198.310262315,1.7284554616812398,1.2013805703431346,22.54318824322032,90.75,75.91479743110816,high_priority,0.85,exact_age_validated
Dean Huijsen,Dean Huijsen,Bournemouth,Premier League,2024-2025,DEF,19.46611909650924,2427,12000000.0,32637059.658162512,20637059.658162512,1.7197549715135427,1.197659863591008,13.978897659560175,92.08333333333334,73.28637737342034,high_priority,0.85,exact_age_validated
Anthony Elanga,Anthony Elanga,Nottingham Forest,Premier League,2023-2024,MID,21.6454483230664,2433,18000000.0,49925677.12407914,31925677.12407913,1.7736487291155076,1.220518278378955,9.113049802511323,94.75,73.10451976306572,high_priority,0.85,exact_age_validated
Mateus Fernandes,Mateus Fernandes,Southampton,Premier League,2024-2025,MID,20.22724161533197,2909,12000000.0,25766351.6739382,13766351.6739382,1.1471959728281833,0.9222914506497584,26.141709814231533,90.58333333333334,73.06783921423262,high_priority,0.85,exact_age_validated
Dango Ouattara,Dango Ouattara,Bournemouth,Premier League,2024-2025,MID,22.84462696783025,2005,20000000.0,51734270.90268651,31734270.902686507,1.5867135451343253,1.139233676071422,7.231799728035232,94.75,71.19391779152082,high_priority,0.85,exact_age_validated
Anthony Gordon,Anthony Gordon,Newcastle United,Premier League,2023-2024,ATT,22.376454483230663,2890,38000000.0,94901778.10290068,56901778.10290067,1.4974152132342282,1.0983069789497413,8.979838661655352,94.32142857142858,71.03739421422638,high_priority,0.85,exact_age_validated
Anthony Elanga,Anthony Elanga,Nottingham Forest,Premier League,2024-2025,MID,22.431211498973305,2501,25000000.0,59286489.20607028,34286489.20607028,1.3714595682428112,1.038020326883541,10.905252975960313,94.06818181818184,70.74839173660446,high_priority,0.85,exact_age_validated
Elliot Anderson,Elliot Anderson,Nottingham Forest,Premier League,2024-2025,MID,21.90280629705681,2728,22000000.0,37302690.00089022,15302690.000890218,0.6955768182222827,0.6472016882706298,17.59108105702872,97.66666666666669,69.2750286980881,high_priority,1.0,exact_age_club_validated
Issa Kaboré,Issa Kaboré,Luton Town,Premier League,2023-2024,DEF,22.60369609856263,1729,10000000.0,20635738.309389293,10635738.309389291,1.063573830938929,0.8760158444740407,16.97839070560106,91.22658730158732,69.24404942260236,high_priority,0.85,exact_age_validated
Maxime Estève,Maxime Estève,Burnley,Premier League,2023-2024,DEF,21.56331279945243,1309,7000000.0,19657293.541353434,12657293.541353434,1.8081847916219191,1.234934010729434,9.113049802511323,85.20277777777778,68.60361656760385,high_priority,0.85,exact_age_validated
Milos Kerkez,Milos Kerkez,Bournemouth,Premier League,2024-2025,DEF,21.1088295687885,3336,28000000.0,53286575.9997981,25286575.999798104,0.9030919999927894,0.7817026177414403,16.511415841305784,92.75,68.42684801874859,high_priority,0.85,exact_age_validated
Yasser Larouci,Yasser Larouci,Sheffield United,Premier League,2023-2024,MID,22.96235455167693,531,3000000.0,13996627.9800417,10996627.9800417,3.6655426600139,1.8263365561301608,5.92544101234833,69.3607142857143,68.31484753586716,high_priority,0.85,exact_age_validated
João Ferreira,João Ferreira,Udinese,Serie A,2023-2024,DEF,22.55441478439425,1822,1000000.0,6927205.2015274735,5927205.2015274735,5.0,2.286783530869604,39.33613975470298,88.08333333333334,96.96818779223,target_scouting,0.85,exact_age_validated
Tomáš Suslov,Tomas Suslov,Hellas Verona,Serie A,2023-2024,MID,21.53593429158111,2092,2000000.0,19102160.465557605,17102160.465557605,5.0,2.3196196230899084,9.113049802511323,94.75,89.3399899415865,target_scouting,0.85,exact_age_validated
Ilario Monterisi,Ilario Monterisi,Frosinone,Serie A,2023-2024,DEF,21.80971937029432,1469,1500000.0,3630492.964815065,2130492.964815065,1.4203286432100433,1.0617825345747365,63.89231250162032,85.23055555555557,86.7308483688561,target_scouting,1.0,exact_age_club_validated
Patrick Dorgu,Patrick Dorgu,Lecce,Serie A,2023-2024,DEF,18.95687885010267,1564,2500000.0,4720324.003428662,2220324.003428662,0.8881296013714649,0.7725074526369564,73.71932726789737,81.82777777777778,84.48598371323628,target_scouting,0.85,exact_age_validated
Gaetano Oristanio,Gaetano Oristanio,Cagliari,Serie A,2023-2024,MID,21.03490759753593,1104,1500000.0,8858163.312329998,7358163.312329998,4.905442208219998,2.100879233772297,26.14170513363474,77.05000000000001,83.79549908289293,target_scouting,0.85,exact_age_validated
Arthur Atta,Arthur Atta,Udinese,Serie A,2024-2025,MID,21.927446954141,1251,1000000.0,7244173.1482627485,6244173.1482627485,5.0,2.3196196230899084,10.053674839749371,82.40833333333335,83.6013639763886,target_scouting,0.85,exact_age_validated
Luca Marianucci,Luca Marianucci,Empoli,Serie A,2024-2025,DEF,20.40520191649555,1069,800000.0,2260864.9064369453,1460864.9064369453,1.8260811330461817,1.242334554003782,60.31270565962471,72.2027777777778,81.61476861144305,target_scouting,0.85,exact_age_validated
Matìas Soulé,Matías Soulé,Frosinone,Serie A,2023-2024,MID,20.490075290896645,3121,8000000.0,25282322.64999118,17282322.64999118,2.160290331248897,1.372543785839348,33.2567849947001,88.08333333333334,81.16934062284189,target_scouting,0.85,exact_age_validated
Antoine Hainaut,Antoine Hainaut,Parma,Serie A,2024-2025,DEF,22.663928815879533,1206,750000.0,2610454.7556427084,1860454.7556427084,2.4806063408569443,1.4850105719524258,36.018403756397106,74.86666666666667,77.3471663119422,high_priority,0.85,exact_age_validated
Diego Coppola,Diego Coppola,Hellas Verona,Serie A,2024-2025,DEF,20.80766598220397,2927,7500000.0,22140476.3418051,14640476.3418051,1.95206351224068,1.2931417766877331,13.943216477597163,93.5,75.382797335195,high_priority,0.85,exact_age_validated
Warren Bondo,Warren Bondo,Monza,Serie A,2023-2024,MID,20.26283367556468,1475,1000000.0,2988332.2086645504,1988332.2086645504,1.9883322086645503,1.3073669377516035,25.94243801295512,82.9543650793651,74.91409116429708,high_priority,0.85,exact_age_validated
Alberto costa,Alberto Costa,Juventus,Serie A,2024-2025,DEF,21.026694045174537,357,500000.0,5416893.206847618,4916893.206847618,5.0,2.3196196230899084,18.72245313883936,58.08055555555557,74.86097304100673,high_priority,0.85,exact_age_validated
Lorenzo Colombo,Lorenzo Colombo,Empoli,Serie A,2024-2025,MID,22.781656399726216,2233,6000000.0,17619327.308159195,11619327.308159197,1.9365545513598657,1.2870054913795812,9.113049802511323,94.75,74.08664135641935,high_priority,0.85,exact_age_validated
Anthony Oyono,Anthony Oyono,Frosinone,Serie A,2023-2024,DEF,22.49691991786448,1198,1500000.0,2415080.070486183,915080.0704861828,0.6100533803241219,0.5869092235880599,53.0296205100225,79.96111111111112,73.01538721045274,high_priority,1.0,exact_age_club_validated
Morten Frendrup,Morten Frendrup,Genoa,Serie A,2023-2024,MID,22.510609171800137,3145,6000000.0,12897705.689668257,6897705.689668255,1.1496176149447093,0.923604553429153,25.001818707057343,90.9404761904762,72.83342775580341,high_priority,0.85,exact_age_validated
Gaetano Oristanio,Gaetano Oristanio,Venezia,Serie A,2024-2025,MID,22.223134839151268,2315,6500000.0,15021303.727988215,8521303.727988215,1.3109698043058793,1.007920081123758,20.02739268317362,91.625,72.53975324107799,high_priority,0.85,exact_age_validated
Andrea Carboni,Andrea Carboni,Monza,Serie A,2023-2024,DEF,22.87200547570157,1487,4000000.0,10368645.971673356,6368645.971673356,1.5921614929183392,1.1416846172630886,9.113049802511323,93.91388888888888,71.52719996675671,high_priority,1.0,exact_age_club_validated
Thomas Kristensen,Thomas Kristensen,Udinese,Serie A,2023-2024,DEF,21.730321697467488,2096,3000000.0,3295290.8759359526,295290.87593595264,0.0984302919786508,0.1414517155055077,57.84939190081887,86.41666666666667,71.44140560874912,high_priority,0.85,exact_age_validated
Diego Coppola,Diego Coppola,Hellas Verona,Serie A,2023-2024,DEF,19.978097193702943,1634,4000000.0,11282721.018630557,7282721.018630555,1.8206802546576388,1.2401061172091707,10.053674839749371,89.85555555555555,71.33222946972647,high_priority,0.85,exact_age_validated
Radu Drăgușin,Radu Drăgușin,Genoa,Serie A,2023-2024,DEF,21.683778234086244,1710,10000000.0,24996340.69702424,14996340.69702424,1.4996340697024242,1.0993415273938525,13.002591574090538,91.75,71.30106540749756,high_priority,0.85,exact_age_validated
